id,claim_id,claim,claimant,evidence,factcheck_verdict,is_gold,relevant,evidence_stance,fc_source
factly_1168_ret_b1_gn,factly_1168,"Apart from American officials and politicians, the official White House Twitter account follows only Indian Prime Minister Modi, the Indian President, and an Indian Embassy official",SOCIAL MEDIA POST,"The White House Wednesday explained why its Twitter handle had 'unfollowed' the Twitter accounts of President Ram Nath Kovind, Prime Minister Narendra Modi, the Prime Minister's office, the Indian Embassy in the US, the US Embassy in India and the US Ambassador to India, Ken Juster. [...] During President Donald Trump's visit to India in the last week of February, the official Twitter handle of the White House -- @WhiteHouse -- had started 'following' the accounts of President Ram Nath Kovind, Prime Minister Narendra Modi, the Prime Minister's office, the Indian Embassy in the US, the US Embassy in India and the US Ambassador to India, Ken Juster. [...] The official was responding to a question on the reasons for the White House 'following' and then 'unfollowing' the Twitter handles of President Kovind, Prime Minister Modi, the PMO and the other Indian officials.",False,False,True,insufficient-supports,factly
factly_1168_ret_b4_gn,factly_1168,"Apart from American officials and politicians, the official White House Twitter account follows only Indian Prime Minister Modi, the Indian President, and an Indian Embassy official",SOCIAL MEDIA POST,"During President Donald Trump's visit to India in the last week of February, the official Twitter handle of the White House- @WhiteHouse- had started 'following' the accounts of President Ram Nath Kovind, Prime Minister Narendra Modi, the Prime Minister's office, the Indian Embassy in the US, the US Embassy in India and the US Ambassador to India, Ken Juster. [...] The official was responding to a question on the reasons for the White House 'following' and then 'unfollowing' the Twitter handles of President Kovind, Prime Minister Modi, the PMO and the other Indian officials. The White House 'unfollowing' the Twitter accounts of President Kovind and PM Modi drew reactions on social media in India.",False,False,True,insufficient-neutral,factly
factly_1168_ret_bn_g1,factly_1168,"Apart from American officials and politicians, the official White House Twitter account follows only Indian Prime Minister Modi, the Indian President, and an Indian Embassy official",SOCIAL MEDIA POST,"A video circulating on social media claims that the official White House Twitter account follows only 19 users, with 15 of them being American government officials and politicians. The remaining four, according to the claim, are official accounts of Indian Prime Minister Modi, the Indian President, an Indian Embassy official, etc. Let’s verify the claim made in the post. [...] Fact: Currently, the official White House Twitter account does not follow any Indian official. Nevertheless, it did briefly follow PM Modi and other Indian officials during Trump’s 2020 visit to India to facilitate the retweeting of their messages in support of the trip. The account’s following list changes in response to events and diplomatic engagements. Hence the claim made in the post is MISLEADING. [...] Nevertheless, Indian media reports from April 2020, when President Trump was in office, reveal that the former official White House Twitter account (@WhiteHouse45) followed the Indian President, Indian Prime Minister, and Indian Embassy handles during that period. However, by the end of April 2020, the White House account had unfollowed these Indian accounts.",False,False,True,insufficient-refutes,factly
factly_1173,factly_1173,"Government is giving an allowance of Rs 3,000 per month to unemployed youth under the Pradhan Mantri Berojgari Bhatta Yojana",SOCIAL MEDIA POST,"Government of India is not running any scheme with the name Pradhan Mantri Berojgari Bhatta Yojana, providing unemployment allowance to the youth. PIB & Indian Cybercrime Coordination Center has declared the news circulating on social media about the unemployment allowance scheme as false and warned the public about deceptive websites operating under this scheme’s name. Hence, the claim made in the post is FALSE.",False,True,True,refutes,factly
factly_1173_ret_b12_gn,factly_1173,"Government is giving an allowance of Rs 3,000 per month to unemployed youth under the Pradhan Mantri Berojgari Bhatta Yojana",SOCIAL MEDIA POST,"A WhatApp message claiming that the government is giving an allowance of Rs 6,000 per month to unemployed youth under the Pradhan Mantri Berojgari Bhatta Yojana is going viral on social media. It must be noted that the viral WhatsApp message is fake. As per a fact conducted by PIB, the Government of India is not running any such scheme. In its post, PIB has also urged people to not forward such messages. Fact Check: Government Giving Rs 1,50,000 to Daughters Under Pradhan Mantri Kanya Ashirwad Yojana? PIB Debunks Fake Claim Made by Sarkari Guru YouTube Channel. Government of India Is Not Running Any Such Scheme एक वायरल #Whatsapp मैसेज में दावा किया जा रहा है कि प्रधानमंत्री बेरोजगारी भत्ता योजना के तहत सरकार बेरोजगार युवाओं को हर महीने ₹6,000 का भत्ता दे रही है। #PIBFactCheck ▶️यह मैसेज फर्जी है। ▶️भारत सरकार ऐसी कोई योजना नहीं चला रही। ▶️कृपया ऐसे मैसेज फॉरवर्ड ना करें। pic.twitter.com/w0mfOyEAMI — PIB Fact Check (@PIBFactCheck) February 20, 2023 Fact Check: Unemployed Youth To Get Rs 6,000 Per Month By The Government? Here’s The Truth (SocialLY brings you all the latest breaking news, viral trends and information from social media world, including Twitter, Instagram and Youtube. The above post is embeded directly from the user's social media account and LatestLY Staff may not have modified or edited the content body. The views and facts appearing in the social media post do not reflect the opinions of LatestLY, also LatestLY does not assume any responsibility or liability for the same.)",False,False,True,insufficient-refutes,factly
factly_1173_ret_b8_gn,factly_1173,"Government is giving an allowance of Rs 3,000 per month to unemployed youth under the Pradhan Mantri Berojgari Bhatta Yojana",SOCIAL MEDIA POST,"Modi govt giving monthly allowance of Rs 3,500 to unemployed individuals under Pradhan Mantri Berojgar Bhatta Yojana –Know truth behind viral post [...] - Government is giving Rs 3,500 monthly allowance? [...] New Delhi: A viral post has been circulating in the social media stating that the central government is giving monthly allowance of Rs 3,500 to unemployed individuals under Pradhan Mantri Berojgar Bhatta Yojana.",False,False,True,insufficient-supports,factly
factly_1173_ret_bn_g1,factly_1173,"Government is giving an allowance of Rs 3,000 per month to unemployed youth under the Pradhan Mantri Berojgari Bhatta Yojana",SOCIAL MEDIA POST,"A message claiming that the government is giving an allowance of Rs 3,000 per month to unemployed youth under the Pradhan Mantri Berojgari Bhatta Yojana is being circulated on social media platforms. A post sharing this news outlines the requirements to be fulfilled to access the benefits provided by this program. Through this article let’s fact-check the claim made in the post. [...] Fact: Government of India is not running any scheme with the name Pradhan Mantri Berojgari Bhatta Yojana, providing unemployment allowance to the youth. PIB & Indian Cybercrime Coordination Center has declared the news circulating on social media about the unemployment allowance scheme as false and warned the public about deceptive websites operating under this scheme’s name. Hence, the claim made in the post is FALSE. The Indian government is not running any scheme with the name Pradhan Mantri Berojgari Bhatta Yojana, providing unemployment allowance to the youth. Additionally, websites operating under this name are fraudulent and aim to deceive users into sharing their sensitive information.",False,False,True,refutes,factly
factly_1173_ret_bn_g3,factly_1173,"Government is giving an allowance of Rs 3,000 per month to unemployed youth under the Pradhan Mantri Berojgari Bhatta Yojana",SOCIAL MEDIA POST,"A video claiming that the Union government is providing an allowance of Rs 3,000 per month to the unemployed youth of India under the ""Pradhan Mantri Berojgari Bhatta Yojana"" is being widely shared on social media platforms. This is misleading. The Union government does not provide a nationwide scheme under the said title. [...] BOOM checked Union government websites and Press Information Bureau (PIB) reports to verify the claim. We did not find any official website run by Union government with the name ""Pradhan Mantri Berojgari Bhatta Yojana"" providing monthly unemployment allowances to the youth of the country. [...] Further, the Chhattisgarh's Berojgari Bhatta Yojana scheme and West Bengal's Yuwasree 2023 provides eligible candidates an allowance of Rs 2,500 and Rs 1,500 per month, respectively. The eligibility criteria for these schemes is between 18-35 years of age.",False,False,True,refutes,factly
factly_1185,factly_1185,"Since independence, we had 75 operational airports, UDAN added 25 airports just since December 2016.",Govt. of India,An infographic published on the 48-Months portal of the Modi government makes certain claims about air travel and waterways. The following article is a fact check of the four claims made in this infographic.,False,True,True,insufficient-neutral,factly
factly_1185_ret_b5_gn,factly_1185,"Since independence, we had 75 operational airports, UDAN added 25 airports just since December 2016.",Govt. of India,"Over the last six years, UDAN has brought about a massive transformation in the country’s aviation sector and boosted tourism, especially in remote areas. A total of 75 airports have been operationalised under UDAN out of which eight airports have been operationalised in the Northeast region. In its fifth phase now, bidding for UDAN 5.2 is underway to further enhance the connectivity to remote and regional areas of the country. [...] The scheme is connecting 30 States/ UTs across the length and breadth of the country. A total of 75 airports have been operationalised under UDAN. Eight airports have been operationalised in the Northeast region. Many airports that were operationalised under UDAN such as Darbhanga, Hubli, Kannur, Mysuru, and more have become sustainable with many non-RCS commercial flights operating from these airports.",False,False,True,refutes,factly
factly_1185_ret_b7_gn,factly_1185,"Since independence, we had 75 operational airports, UDAN added 25 airports just since December 2016.",Govt. of India,"The Regional Connectivity Scheme (RCS) - UDAN (Ude Desh Ka Aam Nagrik), a government-backed initiative to improve infrastructure and connectivity in India, especially in remote and underserved regions, completes six years. It is a vital component of India's National Civil Aviation Policy (NCAP) 2016, launched by the Ministry of Civil Aviation (MoCA) on October 21, 2016, with a 10-year vision. [...] - UDAN 1.0: 5 airlines companies were awarded 128 flight routes to 70 airports (including 36 newly made operational airports) [...] From Mundra (Gujarat) to Tezu in Arunachal Pradesh to Hubli in Karnataka, RCS-UDAN is connecting 30 States/ UTs across the length and breadth of the country. A total of 75 airports have been operationalized under UDAN. Eight airports have been operationalized in the Northeast region. Many airports that were operationalized under UDAN such as Darbhanga, Hubli, Kannur, Mysuru, etc. have become sustainable with many non-RCS commercial flights operating from these airports.",False,False,True,insufficient-refutes,factly
factly_1189,factly_1189,More than 3000 stores of affordable medicines with PM bharatiya janaushadi kendras.,Govt. of  India,"The BJP government published an infographic on the 48-months portal that makes claims about affordable healthcare, specifically about essential medicines. This article is a fact check of the claims.",True,True,True,insufficient-neutral,factly
factly_1189_ret_bn_g2,factly_1189,More than 3000 stores of affordable medicines with PM bharatiya janaushadi kendras.,Govt. of  India,"With an objective of making quality generic medicines available at affordable prices to all, Pradhan Mantri Bhartiya Janaushadhi Pariyojana (PMBJP) was launched by the Department of Pharmaceuticals, Ministry of Chemicals & Fertilizers, Government of India in November, 2008. The target of opening 3000 Kendras was achieved in December 2017. Further, a revised target of total 6000 outlets was also achieved in March, 2020. In this journey, the number of Kendras have now increased to 9000 from 8610 in the last financial year. Hence, the Government has deepened the reach of PMBJP with more than 9000 stores covering 743 out of 766 districts across the country. The Government has set a target to increase the number of Pradhan Mantri Bhartiya Janaushadhi Kendras (PMBJKs) to 10,000 by March 2024. The product basket of PMBJP comprises 1759 medicines and 280 surgical devices covering all major therapeutic groups such as Cardiovascular, Anti-cancers, Anit-diabetics, Anti-infectives, Anti-allergic, Gastro-intestinal medicines, Nutraceuticals, etc. In addition to this, various nutraceutical products like Protein Powder, Malt-based Food Supplements, etc. and some AYUSH products like Ayuraksha Kit, Balraksha Kit and Ayush-64 tablet as Immunity boosters have been added in the product basket of the Pariyojana.",True,False,True,insufficient-supports,factly
factly_1189_ret_bn_g5,factly_1189,More than 3000 stores of affordable medicines with PM bharatiya janaushadi kendras.,Govt. of  India,"New Delhi, Feb 10 () The government is committed to end domination of 'medicine mafia' in many parts of the country for which it will push for opening 3,000 Jan Aushadhi Kendra by March to provide quality drugs at affordable prices, Chemicals and Fertilisers Minister Ananth Kumar said today.New Delhi, Feb 10 () The government is committed to end domination of 'medicine mafia' in many parts of the country for which it will push for opening 3,000 Jan Aushadhi Kendra by March to provide quality drugs at affordable prices, Chemicals and Fertilisers Minister Ananth Kumar said today. Under the Pradhan Mantri Bhartiya Jan Aushadhi Pariyojana, a scheme launched in 2008, the government has so far opened 777 Jan Aushadhi stores where more than 600 medicines and 150 medical devices are sold. The Bureau of Pharma PSUs of India (BPPI) is the nodal implementation agency for this programme. [...] The minister noted that the price of generic medicines sold in the Janaushadhi Kendras is significantly lower than the rates of branded medicines and the quality of medicines is 'WHO compliant'.",True,False,True,insufficient-neutral,factly
factly_1189_ret_bn_g8,factly_1189,More than 3000 stores of affordable medicines with PM bharatiya janaushadi kendras.,Govt. of  India,"New Delhi: Prime Minister Narendra Modi’s plan to deliver affordable medicines to the public through the rebranded and relaunched Pradhan Mantri Bharatiya Janaushadhi Pariyojana (PMBJP) is struggling to live up to its promise, with frequent product recalls and stock shortages hurting the availability of medicines and people’s faith in them. Launched by the UPA as the JanAushadhiYojana in November 2008, the scheme aims to ensure ""availability of quality medicines at affordable prices to all"" by selling cheaper generic medicines at more than 3,000 outlets across the country. [...] The number of Jan Aushadhi outlets has jumped manifold under the NDA government, crossing the target of 3,000 stores. However, critics say, the Modi government has gone too fast in expanding the number of outlets while failing to invest in quality control, back-end operations, supply chain management and human resources.",True,False,True,supports,factly
factly_1194,factly_1194,Rs. 2000 crore for agri-market infrastructure fund set up.,Govt. of India,The BJP government published an infographic on the 48-months portal that makes five claims about the budgetary allocations and outcomes of the agriculture sector. This article is a fact check of the claims.,False,True,True,insufficient-neutral,factly
factly_1194_ret_b1_gn,factly_1194,Rs. 2000 crore for agri-market infrastructure fund set up.,Govt. of India,"Gramin Agricultural Market (GrAMs) [...] Inthe Union Budget 2018-19announcement it was stated that theexisting 22,000 rural haatswould be developed and upgradedinto Gramin Agricultural Markets (GrAMs). In these GrAMs, physical infrastructure will be strengthened using MGNREGS and other Government Schemes.[i] [...] - Government has announced to set up of an Agri-Market Infrastructure Fund with a corpus of Rs. 2000 crore for developing and upgrading agricultural marketing infrastructure in the 22000 Gramin Agricultural Markets (GrAMs) and 585 Agricultural Produce Market Committees (APMCs).[ix] This fund will be utilized for development of GrAMs (Rs. 1000 crore) and strengthening/promotion of eNAM (Rs. 1000 crore).[x]",False,False,True,supports,factly
factly_1194_ret_bn_g2,factly_1194,Rs. 2000 crore for agri-market infrastructure fund set up.,Govt. of India,"Rs.2000 Crore fund to be set up for developing and upgrading agricultural marketing infrastructure in the 22000 grams and 585 APMCS [...] Shri Jaitley said that in the last Budget, the Government had announced strengthening of e-NAM and to expand coverage of e-NAM to 585 APMCs. Out of that, 470 APMCs have been connected to e-NAM network and rest will be connected by March, 2018. Further, an Agri-Market Infrastructure Fund with a corpus of Rs.2000 crore will be set up for developing and upgrading agricultural marketing infrastructure in the 22000 Grameen Agricultural Markets (GrAMs) and 585 APMCs, the Minister informed. [...] Announcing a major step to help small and marginal farmers in fisheries and animal husbandry sector to meet their working capital needs, the Finance Minister extended the facility of Kisan Credit Cards (KCC) to the sector. This would give benefit of crop loan and interest subvention, so far available to agriculture sector only under KCC, for rearing of cattle, buffalo, goat, sheep poultry and fisheries. Further, the Finance Minister also announced setting up of a Fisheries and Aquaculture Infrastructure Development Fund (FAIDF) for fisheries sector and an Animal Husbandry Infrastructure Development Fund (AHIDF) for financing infrastructure requirement of animal husbandry sector. Total Corpus of these two new Funds would be Rs.10,000 crore.",False,False,True,supports,factly
factly_1194_ret_bn_g7,factly_1194,Rs. 2000 crore for agri-market infrastructure fund set up.,Govt. of India,"""The budget has been prepared with proper care,"" he said while pointing out the scheme to convert 22,000 Rural Haats into Gramin Agricultural Markets (GrAMs) and government's plan to strengthen physical infrastructure using MGNREGA and other Government schemes. These GrAMs will be exempted from regulations of Agriculture Product Marketing Committees (APMC) and will provide farmers facility to make a direct sale to consumers and bulk purchasers. An Agri-Market Infrastructure Fund which would be set up with a corpus of Rs 2000 crore for developing and upgrading agricultural marketing infrastructure in the 22,000 Grameen Agricultural Markets (GrAMs) is a welcome one, he added. [...] The farmers' leader, however, welcomed Rs 10,000 crore corpus for Fisheries and Aquaculture Infrastructure Development Fund (FAIDF) and an Animal Husbandry Infrastructure Development Fund (AHIDF).",False,False,True,supports,factly
factly_1197,factly_1197,More than 19 crore people have been insured against life and accident risk or ensured pension.,Govt. of India,The government has published an infographic that makes certain claims about financial inclusion and insurance. Here is a fact check of these claims.,True,True,True,insufficient-neutral,factly
factly_1197_ret_bn_g1,factly_1197,More than 19 crore people have been insured against life and accident risk or ensured pension.,Govt. of India,"The next claim is that social security has been made a nationwide phenomenon with Jan Suraksha. It also claims that more than 19 crore people have been insured against life and accident risk or ensured pension. As per an answer provided by the government in Lok Sabha, ""Three social security schemes were launched in May 2015 pertaining to the Insurance and Pension Sectors namely Pradhan Mantri Jeevan Jyoti Bima Yojana (PMJJBY), Pradhan Mantri Suraksha Bima Yojana (PMSBY) and the Atal Pension Yojana (APY) in a move towards creating a universal social security system, targeted especially for the poor and the underprivileged. The schemes provide essential and affordable social protection to all citizens in a convenient manner linked to auto-debit facility from bank accounts. These schemes address the issue of low coverage of life or accident insurance and old age income security in the country."" [...] Fact: 5.3 crore people under PMJJBY, 13.5 crore under PMSBY and 1.08 crore people under APY have been covered. Hence, the claim is TRUE.",True,False,True,supports,factly
factly_1197_ret_bn_g5,factly_1197,More than 19 crore people have been insured against life and accident risk or ensured pension.,Govt. of India,"There are 23 private sector Life Insurance companies in India. They are: [...] According to section 6 of Insurance Act 1938, no insurer carrying on the business of life insurance in India or after the commencement of the Insurance Regulatory and Development Authority Act, 1999, shall be registered unless he has a paid-up equity capital of rupees one hundred crores. [...] The information is available in Insurance Regulatory and Development Authority of India (Registration of Indian Insurance Companies) (Seventh Amendment) Regulations, 2016 which can be viewed at the following section in the Authority's website .",True,False,True,insufficient-neutral,factly
factly_1201_ret_b13_gn,factly_1201,Department of Fertilizers has made it mandatory for all the indigenous producers of urea to produce 100% of their total production of subsidized urea as Neem Coated Urea (NCU),Govt. of India,"Government Initiatives and Schemes - Neem Coating of Urea: The Department of Fertilizers (DoF) has made it mandatory for all the domestic producers to produce 100% urea as Neem Coated Urea (NCU). - New Urea Policy (NUP) 2015: Objectives of the policy are- - To maximize indigenous urea production. [...] - It aims at ensuring the balanced use of fertilizers, improving agricultural productivity, promoting the growth of the indigenous fertilizers industry and also reducing the burden of Subsidy.",True,False,True,supports,factly
factly_1201_ret_bn_g0,factly_1201,Department of Fertilizers has made it mandatory for all the indigenous producers of urea to produce 100% of their total production of subsidized urea as Neem Coated Urea (NCU),Govt. of India,"Neem Coated Urea in Rajya Sabha today, said that the Department of Agriculture, [...] Giving a background of the Neem Coating of urea in the country, the Minister informed that on 2nd June 2008, the Government had notified the policy for encouraging production and availability of fortified and coated fertilizers in the country wherein the indigenous manufacturers/producers of the subsidized fertilizers were allowed to produce fortified/coated subsidized fertilizers up to a maximum of 20% of their total production of respective subsidized fertilizers. This ceiling of production of Neem Coated Urea(NCU) was increased from the limit of 20% to a maximum of 35% of their total production vide notification dated 11th January, 2011. Shri Mandaviya said that the Government, on 24th March, 2015 made mandatory for all the indigenous producers of urea to produce 75% of their total production of subsidized urea as Neem Coated Urea. Subsequently, on 25th May 2015, Department of Fertilizers made it mandatory for all the domestic producers of urea to produce 100% as Neem Coated Urea with an extra MRP of 5% (of Rs. 5360/- per",True,False,True,supports,factly
factly_1201_ret_bn_g1,factly_1201,Department of Fertilizers has made it mandatory for all the indigenous producers of urea to produce 100% of their total production of subsidized urea as Neem Coated Urea (NCU),Govt. of India,"Fact: It is true that through a notification in May 2015, Department of Fertilizers has made it mandatory for all the indigenous producers of urea to produce 100% of their total production of subsidized urea as Neem Coated Urea (NCU). However, the impacts of this are not yet published by any government report/source. Moreover, successive governments (starting with UPA 1) have progressively increased the limit of neem coating on subsidized urea. Hence, the 100% mandatory part is TRUE while the impacts remain UNVERIFIED.",True,False,True,supports,factly
factly_1214_ret_b11_gn,factly_1214,Indian Sign Language Research and Training Centre (ISLRTC) established.,Govt. of India,"Setting up of India Sign Language Research and Training Centre The Union Cabinet chaired by the Prime Minister Shri Narendra Modi, has approved the setting up of Indian Sign Language Research and Training Centre (ISLRTC) as a Society under the Societies Registration Act, 1860. The ISLRTC will be under the aegis of the Department of Empowerment of Persons with Disabilities, Ministry of Social Justice & Empowerment. It shall be located initially at the Institute for Physically Handicapped, New Delhi. [...] The needs of the deaf community for a common ISL and related matters have long been ignored, and problems have been documented by various organizations working for the deaf. The Centre will lead the way in academic development, training and propagation of the Indian Sign Language. Development of sign language interpreters, Research and Development and new technology will be the focus area of the Centre. It will provide equal opportunities to hearing impaired persons to fully participate in every sphere of life.",Half True,False,True,insufficient-supports,factly
factly_1214_ret_b4_gn,factly_1214,Indian Sign Language Research and Training Centre (ISLRTC) established.,Govt. of India,"Setting up of India Sign Language Research and Training Centre 22 Sep, 2015 The Union Cabinet chaired by the Prime Minister Shri Narendra Modi, has approved the setting up of Indian Sign Language Research and Training Centre (ISLRTC) as a Society under the Societies Registration Act, 1860. The ISLRTC will be under the aegis of the Department of Empowerment of Persons with Disabilities, Ministry of Social Justice and Empowerment. It shall be located initially at the Institute for Physically Handicapped, New Delhi. [...] 2 thoughts on ""Setting up of India Sign Language Research and Training Centre""",Half True,False,True,supports,factly
factly_1214_ret_b6_gn,factly_1214,Indian Sign Language Research and Training Centre (ISLRTC) established.,Govt. of India,"In a world where communication is key to inclusion and participation, the Indian Sign Language Research and Training Centre (ISLRTC) stands as a beacon of hope and progress for the deaf community in India. Established to promote the use and development of Indian Sign Language (ISL), ISLRTC plays a pivotal role in enhancing accessibility and inclusion for individuals who are deaf or hard of hearing. This blog delves into the mission, initiatives, and impact of ISLRTC in promoting accessibility through Indian Sign Language. The Indian Sign Language Research and Training Centre was established in 2011 under the aegis of the Ministry of Social Justice and Empowerment, Government of India. The primary objective of ISLRTC is to promote the use of Indian Sign Language as a medium of communication and to ensure its development through research, training, and standardization. By doing so, ISLRTC aims to empower the deaf community and foster an inclusive society where communication barriers are minimized. [...] The Indian Sign Language Research and Training Centre (ISLRTC) is at the forefront of promoting accessibility and inclusion through Indian Sign Language. Its comprehensive approach, encompassing research, training, standardization, and advocacy, has significantly advanced the rights and opportunities of the deaf community in India. As ISLRTC continues to grow and evolve, its efforts will undoubtedly lead to a more inclusive and equitable society where communication barriers are a thing of the past.",Half True,False,True,supports,factly
factly_1214_ret_bn_g0,factly_1214,Indian Sign Language Research and Training Centre (ISLRTC) established.,Govt. of India,"Indian Sign Language Research and Training Centre (ISLRTC) is an autonomous organization established under Societies Registration Act XXI of 1860, (Registration Number S/1440/2016), under the aegis of Department of Empowerment of Persons with Disabilities (Divyangjan) under Ministry of Social Justice and Empowerment, Government of India, New Delhi. It was established on 28th September 2015. [...] Training Session on ISL ISLRTC organized online training session on Indian Sign Language on…",Half True,False,True,supports,factly
factly_1222,factly_1222,Amartya Sen was involved in gross irregularities and land grab during his tenure at visva-Bharati university in West Bengal,SOCIAL MEDIA POST,"Amartya Sen never held an official position at Visva-Bharati University, and the recent controversy between him and the university is related to a dispute over his ancestral property. Hence the claim made in the post is MISLEADING.",False,True,True,refutes,factly
factly_1222_ret_b15_gn,factly_1222,Amartya Sen was involved in gross irregularities and land grab during his tenure at visva-Bharati university in West Bengal,SOCIAL MEDIA POST,"Kolkata: Amid the controversy over Nobel laureate Amartya Sen's family being in ""illegal"" possession of land in Visva-Bharati campus, the central university on Saturday demanded that the West Bengal government measure the plot to resolve the issue. [...] A controversy had erupted on December 24 last year, the day Prime Minister Narendra Modi addressed the centenary celebrations of Visva-Bharati, when media reported that the university has written to the West Bengal government alleging dozens of land parcels owned by it were wrongfully recorded in the names of private parties including Mr Sen. [...] Stating that the Visva-Bharati authorities had never complained to him or his family about any irregularity in holding the land, Mr Sen has accused the VC of acting at the behest of the Centre ""with its growing control over Bengal"".",False,False,True,insufficient-refutes,factly
factly_1222_ret_b16_gn,factly_1222,Amartya Sen was involved in gross irregularities and land grab during his tenure at visva-Bharati university in West Bengal,SOCIAL MEDIA POST,"Amidst the ongoing controversy at Visva Bharati University where the University had accused Nobel Laureate Amartya Sen of land grab, Professor Sen on Thursday said that he was surprised at the mind-set of the authorities of the Central University. [...] ""The allegation of unauthorised occupation of the land of Visva-Bharati made by Bidyut Chakraborty, Vice-Chancellor, Visva-Bharati, against Amartya Sen is evidently false,"" Kausik Bhattacharya, Secretary, VBUFA said in a statement on Thursday. [...] Baseless and with ill-will ""Hence, it is impossible for Sen to illegally occupy any land of Visva-Bharati. Moreover, the allegation has been made without any evidence implying ill motive,"" he added.",False,False,True,refutes,factly
factly_1224,factly_1224,Hyderabad Police warned the public against contamination of cool drinks with the Ebola virus,SOCIAL MEDIA POST,"Neither the Hyderabad police nor the Government of India has issued any such advisory alerting about the contamination of cool drinks with Ebola virus. This has been confirmed by clarifications from both the Hyderabad police and PIB. Additionally, there are no reports suggesting such contamination. Hence, the claim made in the post is FALSE.",False,True,True,refutes,factly
factly_1224_ret_b7_gn,factly_1224,Hyderabad Police warned the public against contamination of cool drinks with the Ebola virus,SOCIAL MEDIA POST,"Fact Check: Hyderabad police warning on ebola-contaminated cold drinks is fake [...] The viral advisory reads, ""Please forward it to all friends information has been given by Hyderabad police all over India. Please do not drink any cold drink like Maaza, Fanta, 7up, Coca-Cola, Mountain dew Pepsi etc. For next few days because one of the companies worker has mixed the contaminated blood of a dangerous virus named ebola in it. This news was told in NDTV channel yesterday. Please help by forwarding this message as soon as possible. Forward this message to your family. Share this as much as you can 07:12 Thank you. (sic)"" [...] We started the investigation by searching for relevant news articles on NDTV, as said in the post, but could not find any such report on the contamination of cold drinks with the Ebola virus. Moreover, on analysing the social media handles of Hyderabad city police we could not find any relevant advisory on any of their handles.",False,False,True,insufficient-refutes,factly
factly_1224_ret_b9_gn,factly_1224,Hyderabad Police warned the public against contamination of cool drinks with the Ebola virus,SOCIAL MEDIA POST,"Greater Hyderabad Municipal Corporation has warned the public against drinking cool drinks contaminated with Ebola virusFact : [...] An image with text in Telugu looking like a statement from the Greater Hyderabad Municipal Corporation, Hyderabad, Telangana is in wide circulation claiming that the corporation issued an advisory to the public to avoid consuming cool drinks/ soft drinks as they have been contaminated. The company workers mixed blood containing the dangerous Ebola virus in these beverages. NDTV has reported this incident. [...] Therefore, the image resembling an advisory issued by GHMC is a hoax. GHMC did not issue any advisory about the contamination of cool drinks with blood containing Ebola virus. No such incident occurred in India. The claim is False.",False,False,True,refutes,factly
factly_1224_ret_bn_g0,factly_1224,Hyderabad Police warned the public against contamination of cool drinks with the Ebola virus,SOCIAL MEDIA POST,"CLAIM A viral message on WhatsApp claims that Hyderabad Police warned the public against consuming any ""soft drink"" because an employee working for one of these companies added his blood contaminated by [...] Besides this, no other credible news report about a factory worker adding Ebola-contaminated blood in soft drinks could be found. VERDICTTimes Fact Check has found the claims of Hyderabad Police warning against consumption of cold-drinks to avoid the spread of ebola virus to be false.",False,False,True,refutes,factly
factly_1224_ret_bn_g9,factly_1224,Hyderabad Police warned the public against contamination of cool drinks with the Ebola virus,SOCIAL MEDIA POST,"A set of images is circulating on social media with the claim that Hyderabad police has issued a warning to not drink cold drinks like Fanta, Pepsi, Coke, etc in the upcoming days as they are contaminated with the Ebola virus. ""Please forward to your friends. Instructions have been issued to all of India on behalf of the Hyderabad police. In the coming few days, please do not drink cold drinks like Maaza, Fanta, 7 Up, Coca-Cola, Mountain Dew, Pepsi, etc. A worker in one of these companies has mixed blood infected with a dangerous virus called Ebola,"" the message reads.",False,False,True,insufficient-neutral,factly
factly_155,factly_155,The Winter Session of Parliament postponed in 2011 during UPA rule,Arun Jaitley,"While Sonia Gandhi accused the government of postponing the parliament session for a state election, Arun Jaitley hit back saying the Congress did the same in 2011. Is it true that the parliament session was postponed in 2011? Here is a Fact Check.",False,True,True,insufficient-neutral,factly
factly_155_ret_b11_gn,factly_155,The Winter Session of Parliament postponed in 2011 during UPA rule,Arun Jaitley,"Winter session of Parliament: UPA govt's last chance for key legislations [...] The winter session of Parliament beginning on Thursday could well be the UPA government's last chance to get its key legislations through with the Lok Sabha elections barely six months away. The opposition is expected to seek to corner the government on price rise and the JPC report on 2G spectrum allocation and problems of farmers. [...] Meanwhile, Prime Minister Manmohan Singh on Tuesday urged political parties to make the best use of the time available during parliament's ""short"" winter session. He also said that the government was committed to the formation of Telangana state.",False,False,True,insufficient-neutral,factly
